Node Number = 15060
721729.930000 4370099.360000 39.436218358
720467.725000 4374805.380000 39.478886797
723240.000000 4379950.000000 39.524462455
716535.095000 4145179.100000 37.413215451
715584.003000 4148805.180000 37.446079143
716857.846000 4152005.470000 37.474590204
718986.215000 4155371.120000 37.504385108
717551.633000 4158759.610000 37.535226196
717753.603000 4162754.590000 37.571139882
717782.362000 4167308.050000 37.612121317
717749.591000 4171931.770000 37.653749428
717725.568000 4176585.020000 37.695640958
717707.696000 4181266.030000 37.737780578
717694.185000 4185972.220000 37.780145477
717679.005000 4190691.320000 37.822626638
717665.873000 4195423.780000 37.865227223
717654.795000 4200167.850000 37.907931474
717626.296000 4204908.210000 37.950606152
717622.808000 4209678.860000 37.993547136
717613.130000 4214462.460000 38.036605807
717626.277000 4219229.340000 38.079508142
717619.749000 4224008.400000 38.122524472
717616.210000 4228792.300000 38.165583285
717612.984000 4233579.820000 38.208674244
717610.446000 4238370.120000 38.251789694
717608.517000 4243162.600000 38.294924254
717607.167000 4247956.680000 38.338072710
717606.374000 4252751.840000 38.381230384
717606.122000 4257547.550000 38.424392511
717606.400000 4262343.310000 38.467554592
717607.213000 4267138.620000 38.510712124
717608.548000 4271932.970000 38.553860520
717610.393000 4276725.860000 38.596995283
717613.163000 4281531.180000 38.640241316
717627.817000 4286379.210000 38.683868432
717325.321000 4291577.780000 38.730727864
717640.220000 4296830.760000 38.777924681
717629.417000 4301678.760000 38.821556594
717634.627000 4306464.120000 38.864620461
717639.743000 4311234.460000 38.907548811
717645.417000 4315997.900000 38.950414558
717650.608000 4320756.540000 38.993236860
717653.930000 4325511.210000 39.036023532
717652.629000 4330266.580000 39.078817289
717664.763000 4335005.920000 39.121463077
717660.750000 4339759.060000 39.164236713
717630.726000 4344519.360000 39.207080928
717665.883000 4349125.410000 39.248520422
717937.901000 4353949.600000 39.291862973
718349.763000 4358481.350000 39.332538089
716665.618000 4362400.100000 39.368224225
717268.594000 4367119.280000 39.410537996
716986.501000 4371473.030000 39.449785532
712154.510000 4147033.680000 37.430923895
713060.113000 4143480.710000 37.398731415
712074.857000 4151329.690000 37.469615827
714864.362000 4155501.560000 37.506527119
713574.185000 4160141.770000 37.548597409
713897.901000 4165163.670000 37.593728984
713774.840000 4169790.010000 37.635403048
713660.859000 4174356.500000 37.676535978
713605.475000 4178892.460000 37.717380174
713627.481000 4183517.120000 37.759004466
713598.555000 4188149.230000 37.800707370
713572.801000 4192800.340000 37.842580240
713551.057000 4197468.140000 37.884602080
713532.539000 4202150.010000 37.926749483
713516.871000 4206843.830000 37.969003448
713503.571000 4211547.730000 38.011347250
713492.325000 4216260.160000 38.053767006
713482.843000 4220979.820000 38.096251081
713474.899000 4225705.550000 38.138789083
713468.323000 4230436.380000 38.181372317
713462.982000 4235171.430000 38.223992892
713458.774000 4239909.890000 38.266643539
713455.626000 4244651.040000 38.309317792
713453.487000 4249394.160000 38.352009182
713452.324000 4254138.600000 38.394711865
713452.119000 4258883.680000 38.437419722
713452.855000 4263628.760000 38.480126996
713454.559000 4268373.160000 38.522827560
713457.196000 4273116.250000 38.565515750
713460.707000 4277857.360000 38.608185549
713473.920000 4282588.830000 38.650765892
713517.788000 4287283.750000 38.693009529
712971.206000 4291552.420000 38.731558989
713522.834000 4295762.820000 38.769318900
713489.284000 4300436.790000 38.811391687
713499.337000 4305144.070000 38.853753356
713508.090000 4309851.750000 38.896118578
713519.421000 4314552.600000 38.938421345
713532.150000 4319246.670000 38.980662393
713542.331000 4323936.990000 39.022869952
713546.423000 4328627.690000 39.065082060
713526.637000 4333332.030000 39.107422403
713577.751000 4337965.020000 39.149102941
713570.565000 4342704.160000 39.191752657
713223.530000 4347495.210000 39.234952644
714358.071000 4352345.130000 39.278317233
714846.668000 4357340.680000 39.323150080
711968.731000 4360844.720000 39.355391921
712702.697000 4365364.820000 39.395887182
712635.929000 4369092.390000 39.429447026
709035.939000 4144190.470000 37.406036859
708072.581000 4148115.350000 37.441587592
707727.401000 4152171.680000 37.478182364
710904.740000 4155682.680000 37.509070074
709302.569000 4159912.590000 37.547513435
710608.270000 4163726.120000 37.581546205
710247.231000 4167904.050000 37.619238853
709920.946000 4172401.520000 37.659799879
709292.883000 4177236.860000 37.703471094
709651.136000 4182125.320000 37.747394895
709587.253000 4186720.740000 37.788776881
709544.642000 4191297.770000 37.829988150
709509.054000 4195893.770000 37.871368267
709478.343000 4200507.870000 37.912909882
709452.425000 4205137.460000 37.954589513
709430.290000 4209779.950000 37.996384070
709411.549000 4214433.400000 38.038276175
709395.681000 4219096.160000 38.080251090
709382.295000 4223766.820000 38.122296208
709371.109000 4228444.160000 38.164400610
709361.891000 4233127.110000 38.206554713
709354.473000 4237814.700000 38.248749823
709348.731000 4242506.040000 38.290977955
709344.576000 4247200.290000 38.333231565
709341.955000 4251896.640000 38.375503373
709340.828000 4256594.300000 38.417786276
709341.192000 4261292.460000 38.460072982
709343.005000 4265990.370000 38.502356747
709346.394000 4270687.110000 38.544629261
709351.230000 4275381.940000 38.586883891
709357.290000 4280074.240000 38.629115108
709370.571000 4284759.810000 38.671283694
709315.548000 4289422.550000 38.713262607
709336.340000 4294163.000000 38.755922652
709403.728000 4298795.310000 38.797597997
709416.463000 4303459.800000 38.839575563
709426.674000 4308119.090000 38.881506575
709440.804000 4312768.490000 38.923347291
709465.002000 4317399.200000 38.965017042
709508.175000 4322016.230000 39.006558777
709545.623000 4326662.980000 39.048368981
709517.421000 4331311.110000 39.090206988
709342.296000 4335974.390000 39.132216305
709668.858000 4340297.840000 39.171046406
709536.838000 4344812.910000 39.211710970
707865.397000 4348691.040000 39.247013195
710759.111000 4351386.240000 39.270570121
711055.906000 4355829.780000 39.310485712
707845.349000 4358770.100000 39.337722673
708260.383000 4363985.100000 39.384553546
707905.918000 4368728.970000 39.427329532
705132.116000 4144622.340000 37.410796870
703846.697000 4149415.590000 37.454233426
703969.531000 4153938.550000 37.494925604
706865.208000 4156602.610000 37.518265246
705527.643000 4161337.080000 37.561186281
707562.600000 4164674.660000 37.590776475
707004.378000 4169172.000000 37.631388650
705995.733000 4173401.630000 37.669691680
704520.910000 4177152.970000 37.703792286
705833.426000 4181398.150000 37.741714760
705659.740000 4185917.470000 37.782437445
705584.347000 4190430.090000 37.823077460
705531.107000 4194962.080000 37.863886576
705484.211000 4199513.660000 37.904870321
705445.426000 4204083.470000 37.946016042
705411.836000 4208668.410000 37.987296482
705383.508000 4213266.400000 38.028692896
705359.467000 4217875.640000 38.070189292
705339.046000 4222494.430000 38.111770515
705321.853000 4227121.390000 38.153424224
705307.517000 4231755.300000 38.195139519
705295.788000 4236395.040000 38.236906369
705286.471000 4241039.620000 38.278715905
705279.443000 4245688.070000 38.320559419
705274.609000 4250339.480000 38.362428739
705271.933000 4254992.920000 38.404315499
705271.357000 4259647.530000 38.446211968
705272.937000 4264302.310000 38.488109131
705276.522000 4268956.520000 38.530000359
705282.628000 4273608.700000 38.571872389
705290.753000 4278258.380000 38.613721106
705299.686000 4282905.190000 38.655543456
705292.658000 4287536.860000 38.697232892
705313.183000 4292179.960000 38.739018470
705330.957000 4296819.170000 38.780769321
705373.507000 4301425.520000 38.822218296
705394.874000 4306035.150000 38.863701367
705409.263000 4310644.470000 38.905182928
705416.833000 4315225.300000 38.946409325
705504.568000 4319734.050000 38.986967864
705817.001000 4324253.620000 39.027570568
705898.643000 4328851.010000 39.068927410
705500.027000 4333460.120000 39.110502584
704791.536000 4337951.160000 39.151087809
706477.612000 4341892.060000 39.186156526
705010.216000 4345487.310000 39.218859656
703497.571000 4350421.740000 39.263623744
707176.706000 4353449.820000 39.290004028
704110.946000 4356052.290000 39.314152430
704476.199000 4361509.740000 39.363180570
703645.738000 4366757.220000 39.410601103
700751.394000 4146621.940000 37.429758576
698721.218000 4149810.410000 37.458902791
700851.823000 4152290.120000 37.480767661
700202.027000 4155883.300000 37.513258037
703027.414000 4158383.050000 37.535145925
701533.652000 4162781.630000 37.575072980
703768.411000 4166189.360000 37.605259971
703781.166000 4170421.910000 37.643360854
701182.715000 4173696.090000 37.673409568
699794.780000 4178170.390000 37.713993410
702005.428000 4180896.250000 37.738048596
701755.115000 4184809.030000 37.773328400
701686.512000 4189086.560000 37.811851566
701624.161000 4193541.430000 37.851969571
701555.295000 4198027.660000 37.892371054
701500.531000 4202539.480000 37.932999506
701450.922000 4207067.400000 37.973771464
701410.031000 4211610.850000 38.014680997
701375.371000 4216167.960000 38.055711816
701345.653000 4220736.310000 38.096842413
701320.472000 4225314.460000 38.138059910
701299.214000 4229900.990000 38.179351655
701281.530000 4234494.720000 38.220707098
701267.135000 4239094.510000 38.262116036
701255.820000 4243699.350000 38.303569420
701247.497000 4248308.190000 38.345057814
701242.047000 4252920.080000 38.386572689
701239.494000 4257533.980000 38.428104676
701239.665000 4262148.990000 38.469645707
701242.828000 4266763.780000 38.511183749
701248.324000 4271377.960000 38.552715437
701258.452000 4275988.940000 38.594216934
701270.379000 4280596.840000 38.635689959
701278.523000 4285204.050000 38.677157291
701293.622000 4289797.960000 38.718502990
701320.910000 4294382.700000 38.759763032
701365.562000 4298958.960000 38.800942435
701430.978000 4303522.820000 38.842005120
701483.935000 4308114.160000 38.883317616
701434.443000 4312698.100000 38.924586643
701389.145000 4317252.170000 38.965585564
702110.325000 4321623.270000 39.004760832
702926.656000 4326015.100000 39.044099239
702307.003000 4330411.130000 39.083807701
701144.305000 4334696.890000 39.122648808
699528.272000 4338333.520000 39.155750510
702407.704000 4341664.230000 39.185062373
701072.243000 4346004.040000 39.224430227
699090.422000 4349483.500000 39.256201956
700559.551000 4353763.160000 39.294380227
700896.519000 4358592.190000 39.337762505
700379.063000 4363056.290000 39.378058327
693537.327000 4151356.600000 37.473922716
694201.375000 4147854.420000 37.442251646
696887.494000 4153451.420000 37.492075817
696253.686000 4157110.790000 37.525156914
699133.185000 4159958.500000 37.550178267
696773.900000 4163298.270000 37.580753040
698930.925000 4165959.810000 37.604251507
700241.367000 4169345.810000 37.634450875
696953.280000 4171778.220000 37.657059983
696855.002000 4175782.800000 37.693134054
695614.090000 4180170.390000 37.732900752
698090.774000 4182793.060000 37.755979891
697735.061000 4187001.200000 37.793941455
697806.045000 4191388.100000 37.833419781
697708.114000 4195808.240000 37.873233650
697632.965000 4200276.590000 37.913476331
697553.841000 4204746.020000 37.953729330
697495.099000 4209234.240000 37.994146781
697447.144000 4213740.130000 38.034720675
697405.067000 4218258.720000 38.075407327
697369.391000 4222788.960000 38.116197164
697338.874000 4227329.170000 38.157075327
697313.103000 4231878.090000 38.198030556
697291.636000 4236434.510000 38.239052050
697274.206000 4240997.330000 38.280129960
697260.547000 4245565.520000 38.321255067
697250.721000 4250137.910000 38.362416822
697244.483000 4254713.600000 38.403607171
697242.066000 4259291.330000 38.444814717
697242.667000 4263870.410000 38.486033422
697247.648000 4268448.790000 38.527244529
697253.312000 4273027.290000 38.568456234
697270.566000 4277598.440000 38.609598873
697288.149000 4282172.660000 38.650768735
697255.235000 4286749.080000 38.691969310
697266.978000 4291287.740000 38.732819735
697345.839000 4295816.660000 38.773567159
697482.217000 4300287.730000 38.813780619
697854.907000 4304808.560000 38.854388462
697938.040000 4309378.920000 38.895506635
697266.721000 4313901.790000 38.936366843
697795.356000 4319271.040000 38.984574645
699950.155000 4323294.640000 39.020299742
699419.971000 4327188.530000 39.055467272
698215.818000 4331384.870000 39.093509992
695955.906000 4335075.950000 39.127241876
695148.437000 4339445.170000 39.166748223
698243.912000 4342506.470000 39.193601352
696420.571000 4345936.510000 39.224886442
694556.400000 4349365.710000 39.256170023
696993.168000 4352426.770000 39.283170437
697433.532000 4356176.170000 39.316815200
696718.878000 4360198.050000 39.353175046
690300.000000 4148750.000000 37.451125342
688960.515000 4152242.500000 37.482845666
692330.100000 4154948.440000 37.506513944
692878.641000 4158239.050000 37.536026514
694812.879000 4160754.140000 37.558264317
692107.758000 4163788.230000 37.586149167
694103.423000 4166374.690000 37.609017383
696169.382000 4168564.630000 37.628295586
692443.364000 4170614.030000 37.647534156
693711.207000 4173853.750000 37.676435611
692920.062000 4177478.660000 37.709237922
691637.258000 4181529.690000 37.745979171
693849.251000 4184936.540000 37.776185544
693941.512000 4189673.810000 37.818815328
693870.812000 4193767.010000 37.855680895
693891.366000 4198079.310000 37.894499329
693719.445000 4202448.040000 37.933866494
693630.999000 4206866.940000 37.973667309
693571.174000 4211325.550000 38.013819254
693513.467000 4215795.750000 38.054074811
693465.383000 4220280.050000 38.094454968
693423.577000 4224775.680000 38.134935493
693387.869000 4229281.490000 38.175506066
693357.584000 4233796.210000 38.216155391
693332.353000 4238318.740000 38.256873639
693311.929000 4242847.950000 38.297650685
693295.827000 4247382.950000 38.338478615
693284.751000 4251922.120000 38.379342689
693277.900000 4256465.170000 38.420240464
693276.009000 4261009.740000 38.461150532
693276.223000 4265557.640000 38.502089800
693282.297000 4270100.360000 38.542980845
693281.040000 4274652.500000 38.583957955
693325.157000 4279189.490000 38.624788487
693363.215000 4283775.000000 38.666056742
693109.751000 4288684.800000 38.710307377
693083.463000 4293418.030000 38.752918750
693225.613000 4297568.610000 38.790248323
694288.663000 4301698.950000 38.827192780
695160.308000 4306013.690000 38.865837324
694121.011000 4309862.620000 38.900711611
692165.925000 4313084.520000 38.930141998
694364.107000 4316509.060000 38.960482171
693492.798000 4320595.090000 38.997452895
696416.230000 4323696.230000 39.024714546
695406.480000 4327881.620000 39.062611967
694018.727000 4331266.250000 39.093385280
690861.838000 4332974.580000 39.109457744
692226.262000 4336814.130000 39.143717060
690116.080000 4340076.780000 39.173546656
693189.551000 4342922.660000 39.198484561
691238.194000 4346338.420000 39.229660004
690573.710000 4350329.170000 39.265725442
693716.237000 4354015.790000 39.298210502
693794.202000 4357183.840000 39.326706555
688517.002000 4155478.230000 37.512070116
689880.440000 4158771.450000 37.541441881
690895.506000 4160905.650000 37.560447816
688059.731000 4162943.090000 37.579375161
688642.025000 4165654.550000 37.603669144
690415.340000 4167901.790000 37.623537039
688269.570000 4171803.320000 37.659106476
690045.839000 4174712.500000 37.684933305
688884.028000 4178470.850000 37.719011214
687424.006000 4182140.250000 37.752348253
689322.312000 4185418.260000 37.781470631
690660.469000 4188540.750000 37.809304968
689426.101000 4192445.090000 37.844713213
690551.519000 4195826.230000 37.874919533
689976.662000 4199648.040000 37.909447435
689799.287000 4203838.890000 37.947214627
689761.390000 4208261.450000 37.987038540
689680.600000 4212677.960000 38.026816679
689618.337000 4217116.680000 38.066790631
689561.981000 4221567.600000 38.106872907
689513.416000 4226030.280000 38.147059144
689471.478000 4230503.300000 38.187336795
689435.833000 4234985.700000 38.227697280
689405.959000 4239476.420000 38.268131159
689381.775000 4243974.140000 38.308626561
689361.709000 4248478.430000 38.349179939
689349.522000 4252986.790000 38.389767988
689340.968000 4257499.870000 38.430397451
689340.937000 4262015.680000 38.471049371
689329.147000 4266533.020000 38.511717248
689341.672000 4271050.860000 38.552384143
689244.635000 4275555.250000 38.592952980
689454.740000 4279959.830000 38.632557552
689630.415000 4284541.490000 38.673763043
689039.110000 4288253.200000 38.707301245
689000.130000 4291927.440000 38.740383919
688069.322000 4295926.370000 38.776579577
690131.319000 4299732.440000 38.810398171
692344.728000 4303241.760000 38.841506470
691252.620000 4306491.940000 38.871000137
689285.180000 4309758.790000 38.900831782
687899.782000 4313852.410000 38.937977462
690562.080000 4317294.860000 38.968389622
689413.600000 4321731.210000 39.008570946
692341.221000 4324791.640000 39.035479445
691109.777000 4328467.290000 39.068833775
687697.592000 4329659.710000 39.080306677
686820.005000 4333035.940000 39.110884946
688470.690000 4336573.640000 39.142372818
685460.496000 4340209.830000 39.175748667
687722.877000 4343613.260000 39.205897815
686203.922000 4347988.890000 39.245609536
687161.200000 4159814.790000 37.551391581
684537.395000 4162993.310000 37.580539591
685247.709000 4165954.000000 37.607054692
686628.753000 4168948.340000 37.633735927
684252.874000 4172176.890000 37.663284414
686055.056000 4175396.470000 37.691909185
684747.688000 4178802.330000 37.722838699
683237.009000 4182204.110000 37.753770730
685066.598000 4185774.940000 37.785552995
686701.051000 4189291.440000 37.816881308
684903.270000 4192933.080000 37.850034407
687021.501000 4196495.070000 37.881672312
685816.347000 4200845.110000 37.921083561
686029.608000 4205562.370000 37.963510538
685883.200000 4209951.640000 38.003057811
685813.265000 4214361.380000 38.042773465
685740.856000 4218773.260000 38.082508630
685677.926000 4223196.420000 38.122343139
685622.897000 4227630.030000 38.162269835
685575.633000 4232074.510000 38.202292519
685535.266000 4236528.720000 38.242401099
685501.095000 4240991.660000 38.282586711
685474.164000 4245461.490000 38.322832567
685447.743000 4249941.980000 38.363173993
685437.323000 4254419.090000 38.403481379
685428.405000 4258910.070000 38.443913014
685434.831000 4263391.670000 38.484256713
685370.748000 4267947.000000 38.525278512
685330.152000 4272352.650000 38.564947681
684738.372000 4277267.640000 38.609316556
686199.449000 4281278.860000 38.645120578
685848.718000 4285215.620000 38.680632870
685304.453000 4289312.390000 38.717625930
684142.709000 4293006.740000 38.751125044
683190.884000 4296571.150000 38.783409728
685512.037000 4299694.670000 38.811042175
688344.272000 4303041.880000 38.840571815
686403.965000 4306395.190000 38.871169862
685042.301000 4310526.020000 38.908641661
684048.622000 4314986.630000 38.949003298
686769.627000 4318348.760000 38.978692262
685009.940000 4321976.720000 39.011722516
687631.163000 4325477.120000 39.042672641
684455.415000 4327808.250000 39.064331772
683766.014000 4330716.380000 39.090654361
683136.489000 4333698.930000 39.117633859
685357.914000 4336172.750000 39.139432015
682720.000000 4337340.000000 39.150495958
681745.180000 4340424.680000 39.178466372
682582.274000 4344674.900000 39.216548679
683253.263000 4160579.230000 37.559059456
681228.360000 4162072.140000 37.572902122
681707.129000 4165319.590000 37.602048223
682808.987000 4168787.880000 37.633058498
680285.567000 4171534.570000 37.658288175
681921.279000 4175204.610000 37.691010567
680667.700000 4178410.340000 37.720122540
679127.370000 4181731.150000 37.750325475
680848.563000 4185546.650000 37.784341371
682502.736000 4189255.090000 37.817402435
680785.487000 4192721.250000 37.848952345
683370.930000 4196710.740000 37.884355907
681086.129000 4200356.630000 37.917638985
682435.593000 4204022.560000 37.950375612
681966.147000 4208036.660000 37.986610421
682037.086000 4212321.380000 38.025173150
681954.191000 4216693.580000 38.064554087
681878.482000 4221080.000000 38.104061352
681807.246000 4225477.130000 38.143663882
681748.261000 4229885.460000 38.183364518
681696.749000 4234305.310000 38.223167092
681652.314000 4238734.450000 38.263051603
681615.491000 4243175.210000 38.303038910
681586.555000 4247618.520000 38.343047295
681539.310000 4252086.990000 38.383285615
681549.980000 4256526.590000 38.423251987
681534.950000 4260995.980000 38.463491465
681629.628000 4265508.640000 38.504097838
680925.727000 4270191.380000 38.546397669
681308.033000 4274619.360000 38.586182634
679190.834000 4278975.320000 38.625826738
682549.869000 4282012.050000 38.652479639
681857.343000 4286409.610000 38.692209900
680621.689000 4290187.010000 38.726468014
679786.393000 4294307.460000 38.763731611
680342.680000 4299370.990000 38.809200894
683455.682000 4303046.240000 38.841642888
682146.595000 4307259.210000 38.879839384
681147.695000 4311805.110000 38.920967468
679422.890000 4315482.590000 38.954426062
682435.330000 4318537.480000 38.981303971
680644.875000 4321651.980000 39.009710910
682818.124000 4325026.850000 39.039638983
680629.932000 4328577.880000 39.072058895
680004.864000 4331938.550000 39.102439548
680145.608000 4334713.030000 39.127385288
681860.000000 4158450.000000 37.540163404
678389.505000 4160302.500000 37.557521590
678253.125000 4163800.620000 37.589046256
679094.168000 4167620.120000 37.623274785
676492.175000 4170242.380000 37.647389473
677479.291000 4174425.640000 37.684866461
677009.730000 4178056.000000 37.717645668
675035.905000 4180731.000000 37.742111130
676704.955000 4184801.330000 37.778440440
678306.360000 4188758.580000 37.813760652
676584.929000 4192070.700000 37.843917411
679245.915000 4196211.610000 37.880682571
676895.227000 4199843.480000 37.913842805
678107.450000 4204866.690000 37.958834148
678166.965000 4209703.220000 38.002368994
678227.469000 4214069.280000 38.041667345
678137.120000 4218445.730000 38.081088625
678042.218000 4222803.050000 38.120338315
677960.960000 4227181.170000 38.159772339
677896.085000 4231561.800000 38.199225472
677840.406000 4235953.780000 38.238778714
677797.213000 4240366.350000 38.278514595
677751.056000 4244783.900000 38.318295624
677730.514000 4249209.150000 38.358140622
677539.305000 4253694.520000 38.398560474
677658.736000 4257940.040000 38.436759017
677745.509000 4262506.930000 38.477856959
677974.607000 4266488.770000 38.513659029
676068.392000 4269174.510000 38.538217124
676893.017000 4273940.780000 38.580963285
674850.982000 4277747.200000 38.615635870
674572.418000 4281587.620000 38.650265192
678255.970000 4283832.410000 38.669741104
676992.229000 4287640.700000 38.704278731
676289.619000 4291671.210000 38.740703754
676506.199000 4296406.640000 38.783291002
676245.636000 4300845.920000 38.823307232
679282.745000 4303935.690000 38.850509178
678305.372000 4308564.430000 38.892376252
676600.022000 4312413.320000 38.927368922
674077.787000 4315779.390000 38.958174963
677700.066000 4318622.520000 38.983042470
676981.951000 4322446.760000 39.017613653
679430.383000 4325107.830000 39.041069565
676901.747000 4326702.310000 39.055938139
677625.638000 4329932.910000 39.084872709
676109.437000 4332145.470000 39.105097095
677117.275000 4334227.230000 39.123632699
678658.601000 4156982.820000 37.527577846
675064.776000 4158573.980000 37.542594256
674768.298000 4161932.950000 37.572896622
675431.218000 4166023.010000 37.609599578
672736.492000 4168514.790000 37.632546827
673332.022000 4172626.170000 37.669455779
673488.121000 4176417.100000 37.703561557
671110.203000 4179336.670000 37.730297673
672663.081000 4183668.630000 37.769013075
674197.041000 4187831.330000 37.806204298
672483.228000 4191065.610000 37.835651783
675074.131000 4195445.290000 37.874593529
672820.032000 4198637.340000 37.903765366
673957.904000 4203022.990000 37.943037229
674161.415000 4207483.540000 37.983160839
674386.086000 4211599.360000 38.020176029
674484.020000 4215904.260000 38.058917651
674310.371000 4220181.840000 38.097465336
674226.085000 4224519.780000 38.136539027
674086.722000 4228882.390000 38.175845222
674021.952000 4233206.790000 38.214792747
674017.061000 4237606.480000 38.254406304
673957.255000 4241996.120000 38.293939726
673919.490000 4246444.410000 38.333996655
673927.306000 4250872.710000 38.373864474
672691.918000 4255902.930000 38.419392199
674439.561000 4260072.230000 38.456589672
673760.654000 4264304.970000 38.494829877
